,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,CELL_NAME,OBS_VALUE
8928,2011,E01012045,2011 super output areas - lower layer,298,N Administrative and support service activities,0
8929,2011,E01012045,2011 super output areas - lower layer,298,O Public administration and defence; compulsory social security,0
8930,2011,E01012045,2011 super output areas - lower layer,298,P Education,0
8931,2011,E01012045,2011 super output areas - lower layer,298,Q Human health and social work activities,0
8932,2011,E01012045,2011 super output areas - lower layer,298,"R, S, T, U Other",0
8933,2011,E01012045,2011 super output areas - lower layer,298,All categories: Industry,0
8934,2011,E01012045,2011 super output areas - lower layer,298,"A Agriculture, forestry and fishing",0
8935,2011,E01012045,2011 super output areas - lower layer,298,B Mining and quarrying,0
8936,2011,E01012045,2011 super output areas - lower layer,298,C Manufacturing,0
8937,2011,E01012045,2011 super output areas - lower layer,298,"D Electricity, gas, steam and air conditioning supply ",0
8938,2011,E01012045,2011 super output areas - lower layer,298,"E Water supply; sewerage, waste management and remediation activities",0
8939,2011,E01012045,2011 super output areas - lower layer,298,F Construction,0
8940,2011,E01012045,2011 super output areas - lower layer,298,G Wholesale and retail trade; repair of motor vehicles and motor cycles,0
8941,2011,E01012045,2011 super output areas - lower layer,298,H Transport and storage,0
8942,2011,E01012045,2011 super output areas - lower layer,298,I Accommodation and food service activities,0
8943,2011,E01012045,2011 super output areas - lower layer,298,J Information and communication,0
8944,2011,E01012045,2011 super output areas - lower layer,298,K Financial and insurance activities,0
8945,2011,E01012045,2011 super output areas - lower layer,298,L Real estate activities,0
8946,2011,E01012045,2011 super output areas - lower layer,298,"M Professional, scientific and technical activities",0
8947,2011,E01012045,2011 super output areas - lower layer,298,N Administrative and support service activities,0
8948,2011,E01012045,2011 super output areas - lower layer,298,O Public administration and defence; compulsory social security,0
8949,2011,E01012045,2011 super output areas - lower layer,298,P Education,0
8950,2011,E01012045,2011 super output areas - lower layer,298,Q Human health and social work activities,0
8951,2011,E01012045,2011 super output areas - lower layer,298,"R, S, T, U Other",0
8952,2011,E01012045,2011 super output areas - lower layer,298,All categories: Industry,0
8953,2011,E01012045,2011 super output areas - lower layer,298,"A Agriculture, forestry and fishing",0
8954,2011,E01012045,2011 super output areas - lower layer,298,B Mining and quarrying,0
8955,2011,E01012045,2011 super output areas - lower layer,298,C Manufacturing,0
8956,2011,E01012045,2011 super output areas - lower layer,298,"D Electricity, gas, steam and air conditioning supply ",0
8957,2011,E01012045,2011 super output areas - lower layer,298,"E Water supply; sewerage, waste management and remediation activities",0
8958,2011,E01012045,2011 super output areas - lower layer,298,F Construction,0
8959,2011,E01012045,2011 super output areas - lower layer,298,G Wholesale and retail trade; repair of motor vehicles and motor cycles,0
8960,2011,E01012045,2011 super output areas - lower layer,298,H Transport and storage,0
8961,2011,E01012045,2011 super output areas - lower layer,298,I Accommodation and food service activities,0
8962,2011,E01012045,2011 super output areas - lower layer,298,J Information and communication,0
8963,2011,E01012045,2011 super output areas - lower layer,298,K Financial and insurance activities,0
8964,2011,E01012045,2011 super output areas - lower layer,298,L Real estate activities,0
8965,2011,E01012045,2011 super output areas - lower layer,298,"M Professional, scientific and technical activities",0
8966,2011,E01012045,2011 super output areas - lower layer,298,N Administrative and support service activities,0
8967,2011,E01012045,2011 super output areas - lower layer,298,O Public administration and defence; compulsory social security,0
8968,2011,E01012045,2011 super output areas - lower layer,298,P Education,0
8969,2011,E01012045,2011 super output areas - lower layer,298,Q Human health and social work activities,0
8970,2011,E01012045,2011 super output areas - lower layer,298,"R, S, T, U Other",0
8971,2011,E01012045,2011 super output areas - lower layer,298,All categories: Industry,0
8972,2011,E01012045,2011 super output areas - lower layer,298,"A Agriculture, forestry and fishing",0
8973,2011,E01012045,2011 super output areas - lower layer,298,B Mining and quarrying,0
8974,2011,E01012045,2011 super output areas - lower layer,298,C Manufacturing,0
8975,2011,E01012045,2011 super output areas - lower layer,298,"D Electricity, gas, steam and air conditioning supply ",0
8976,2011,E01012045,2011 super output areas - lower layer,298,"E Water supply; sewerage, waste management and remediation activities",0
8977,2011,E01012045,2011 super output areas - lower layer,298,F Construction,0
8978,2011,E01012045,2011 super output areas - lower layer,298,G Wholesale and retail trade; repair of motor vehicles and motor cycles,0
8979,2011,E01012045,2011 super output areas - lower layer,298,H Transport and storage,0
8980,2011,E01012045,2011 super output areas - lower layer,298,I Accommodation and food service activities,0
8981,2011,E01012045,2011 super output areas - lower layer,298,J Information and communication,0
8982,2011,E01012045,2011 super output areas - lower layer,298,K Financial and insurance activities,0
8983,2011,E01012045,2011 super output areas - lower layer,298,L Real estate activities,0
8984,2011,E01012045,2011 super output areas - lower layer,298,"M Professional, scientific and technical activities",0
8985,2011,E01012045,2011 super output areas - lower layer,298,N Administrative and support service activities,0
8986,2011,E01012045,2011 super output areas - lower layer,298,O Public administration and defence; compulsory social security,0
8987,2011,E01012045,2011 super output areas - lower layer,298,P Education,0
8988,2011,E01012045,2011 super output areas - lower layer,298,Q Human health and social work activities,0
8989,2011,E01012045,2011 super output areas - lower layer,298,"R, S, T, U Other",0
8990,2011,E01012045,2011 super output areas - lower layer,298,All categories: Industry,0
8991,2011,E01012045,2011 super output areas - lower layer,298,"A Agriculture, forestry and fishing",0
8992,2011,E01012045,2011 super output areas - lower layer,298,B Mining and quarrying,0
8993,2011,E01012045,2011 super output areas - lower layer,298,C Manufacturing,0
8994,2011,E01012045,2011 super output areas - lower layer,298,"D Electricity, gas, steam and air conditioning supply ",0
8995,2011,E01012045,2011 super output areas - lower layer,298,"E Water supply; sewerage, waste management and remediation activities",0
8996,2011,E01012045,2011 super output areas - lower layer,298,F Construction,0
8997,2011,E01012045,2011 super output areas - lower layer,298,G Wholesale and retail trade; repair of motor vehicles and motor cycles,0
8998,2011,E01012045,2011 super output areas - lower layer,298,H Transport and storage,0
8999,2011,E01012045,2011 super output areas - lower layer,298,I Accommodation and food service activities,0
9000,2011,E01012045,2011 super output areas - lower layer,298,J Information and communication,0
9001,2011,E01012045,2011 super output areas - lower layer,298,K Financial and insurance activities,0
9002,2011,E01012045,2011 super output areas - lower layer,298,L Real estate activities,0
9003,2011,E01012045,2011 super output areas - lower layer,298,"M Professional, scientific and technical activities",0
9004,2011,E01012045,2011 super output areas - lower layer,298,N Administrative and support service activities,0
9005,2011,E01012045,2011 super output areas - lower layer,298,O Public administration and defence; compulsory social security,0
9006,2011,E01012045,2011 super output areas - lower layer,298,P Education,0
9007,2011,E01012045,2011 super output areas - lower layer,298,Q Human health and social work activities,0
9008,2011,E01012045,2011 super output areas - lower layer,298,"R, S, T, U Other",0
9009,2011,E01012045,2011 super output areas - lower layer,298,All categories: Industry,0
9010,2011,E01012045,2011 super output areas - lower layer,298,"A Agriculture, forestry and fishing",0
9011,2011,E01012045,2011 super output areas - lower layer,298,B Mining and quarrying,0
9012,2011,E01012045,2011 super output areas - lower layer,298,C Manufacturing,0
9013,2011,E01012045,2011 super output areas - lower layer,298,"D Electricity, gas, steam and air conditioning supply ",0
9014,2011,E01012045,2011 super output areas - lower layer,298,"E Water supply; sewerage, waste management and remediation activities",0
9015,2011,E01012045,2011 super output areas - lower layer,298,F Construction,0
9016,2011,E01012045,2011 super output areas - lower layer,298,G Wholesale and retail trade; repair of motor vehicles and motor cycles,0
9017,2011,E01012045,2011 super output areas - lower layer,298,H Transport and storage,0
9018,2011,E01012045,2011 super output areas - lower layer,298,I Accommodation and food service activities,0
9019,2011,E01012045,2011 super output areas - lower layer,298,J Information and communication,0
9020,2011,E01012045,2011 super output areas - lower layer,298,K Financial and insurance activities,0
9021,2011,E01012045,2011 super output areas - lower layer,298,L Real estate activities,0
9022,2011,E01012045,2011 super output areas - lower layer,298,"M Professional, scientific and technical activities",0
9023,2011,E01012045,2011 super output areas - lower layer,298,N Administrative and support service activities,0
9024,2011,E01012045,2011 super output areas - lower layer,298,O Public administration and defence; compulsory social security,0
9025,2011,E01012045,2011 super output areas - lower layer,298,P Education,0
9026,2011,E01012045,2011 super output areas - lower layer,298,Q Human health and social work activities,0
9027,2011,E01012045,2011 super output areas - lower layer,298,"R, S, T, U Other",0
9028,2011,E01012045,2011 super output areas - lower layer,298,All categories: Industry,0
9029,2011,E01012045,2011 super output areas - lower layer,298,"A Agriculture, forestry and fishing",0
9030,2011,E01012045,2011 super output areas - lower layer,298,B Mining and quarrying,0
9031,2011,E01012045,2011 super output areas - lower layer,298,C Manufacturing,0
9032,2011,E01012045,2011 super output areas - lower layer,298,"D Electricity, gas, steam and air conditioning supply ",0
9033,2011,E01012045,2011 super output areas - lower layer,298,"E Water supply; sewerage, waste management and remediation activities",0
9034,2011,E01012045,2011 super output areas - lower layer,298,F Construction,0
9035,2011,E01012045,2011 super output areas - lower layer,298,G Wholesale and retail trade; repair of motor vehicles and motor cycles,0
9036,2011,E01012045,2011 super output areas - lower layer,298,H Transport and storage,0
9037,2011,E01012045,2011 super output areas - lower layer,298,I Accommodation and food service activities,0
9038,2011,E01012045,2011 super output areas - lower layer,298,J Information and communication,0
9039,2011,E01012045,2011 super output areas - lower layer,298,K Financial and insurance activities,0
9040,2011,E01012045,2011 super output areas - lower layer,298,L Real estate activities,0
9041,2011,E01012045,2011 super output areas - lower layer,298,"M Professional, scientific and technical activities",0
9042,2011,E01012045,2011 super output areas - lower layer,298,N Administrative and support service activities,0
9043,2011,E01012045,2011 super output areas - lower layer,298,O Public administration and defence; compulsory social security,0
9044,2011,E01012045,2011 super output areas - lower layer,298,P Education,0
9045,2011,E01012045,2011 super output areas - lower layer,298,Q Human health and social work activities,0
9046,2011,E01012045,2011 super output areas - lower layer,298,"R, S, T, U Other",0
9047,2011,E01012045,2011 super output areas - lower layer,298,All categories: Industry,0
9048,2011,E01012045,2011 super output areas - lower layer,298,"A Agriculture, forestry and fishing",0
9049,2011,E01012045,2011 super output areas - lower layer,298,B Mining and quarrying,0
9050,2011,E01012045,2011 super output areas - lower layer,298,C Manufacturing,0
9051,2011,E01012045,2011 super output areas - lower layer,298,"D Electricity, gas, steam and air conditioning supply ",0
9052,2011,E01012045,2011 super output areas - lower layer,298,"E Water supply; sewerage, waste management and remediation activities",0
9053,2011,E01012045,2011 super output areas - lower layer,298,F Construction,0
9054,2011,E01012045,2011 super output areas - lower layer,298,G Wholesale and retail trade; repair of motor vehicles and motor cycles,0
9055,2011,E01012045,2011 super output areas - lower layer,298,H Transport and storage,0
9056,2011,E01012045,2011 super output areas - lower layer,298,I Accommodation and food service activities,0
9057,2011,E01012045,2011 super output areas - lower layer,298,J Information and communication,0
9058,2011,E01012045,2011 super output areas - lower layer,298,K Financial and insurance activities,0
9059,2011,E01012045,2011 super output areas - lower layer,298,L Real estate activities,0
9060,2011,E01012045,2011 super output areas - lower layer,298,"M Professional, scientific and technical activities",0
9061,2011,E01012045,2011 super output areas - lower layer,298,N Administrative and support service activities,0
9062,2011,E01012045,2011 super output areas - lower layer,298,O Public administration and defence; compulsory social security,0
9063,2011,E01012045,2011 super output areas - lower layer,298,P Education,0
9064,2011,E01012045,2011 super output areas - lower layer,298,Q Human health and social work activities,0
9065,2011,E01012045,2011 super output areas - lower layer,298,"R, S, T, U Other",0
9066,2011,E01012045,2011 super output areas - lower layer,298,All categories: Industry,0
9067,2011,E01012045,2011 super output areas - lower layer,298,"A Agriculture, forestry and fishing",0
9068,2011,E01012045,2011 super output areas - lower layer,298,B Mining and quarrying,0
9069,2011,E01012045,2011 super output areas - lower layer,298,C Manufacturing,0
9070,2011,E01012045,2011 super output areas - lower layer,298,"D Electricity, gas, steam and air conditioning supply ",0
9071,2011,E01012045,2011 super output areas - lower layer,298,"E Water supply; sewerage, waste management and remediation activities",0
9072,2011,E01012045,2011 super output areas - lower layer,298,F Construction,0
9073,2011,E01012045,2011 super output areas - lower layer,298,G Wholesale and retail trade; repair of motor vehicles and motor cycles,0
9074,2011,E01012045,2011 super output areas - lower layer,298,H Transport and storage,0
9075,2011,E01012045,2011 super output areas - lower layer,298,I Accommodation and food service activities,0
9076,2011,E01012045,2011 super output areas - lower layer,298,J Information and communication,0
9077,2011,E01012045,2011 super output areas - lower layer,298,K Financial and insurance activities,0
9078,2011,E01012045,2011 super output areas - lower layer,298,L Real estate activities,0
9079,2011,E01012045,2011 super output areas - lower layer,298,"M Professional, scientific and technical activities",0
9080,2011,E01012045,2011 super output areas - lower layer,298,N Administrative and support service activities,0
9081,2011,E01012045,2011 super output areas - lower layer,298,O Public administration and defence; compulsory social security,0
9082,2011,E01012045,2011 super output areas - lower layer,298,P Education,0
9083,2011,E01012045,2011 super output areas - lower layer,298,Q Human health and social work activities,0
9084,2011,E01012045,2011 super output areas - lower layer,298,"R, S, T, U Other",0
9085,2011,E01012045,2011 super output areas - lower layer,298,All categories: Industry,0
9086,2011,E01012045,2011 super output areas - lower layer,298,"A Agriculture, forestry and fishing",0
9087,2011,E01012045,2011 super output areas - lower layer,298,B Mining and quarrying,0
9088,2011,E01012045,2011 super output areas - lower layer,298,C Manufacturing,0
9089,2011,E01012045,2011 super output areas - lower layer,298,"D Electricity, gas, steam and air conditioning supply ",0
9090,2011,E01012045,2011 super output areas - lower layer,298,"E Water supply; sewerage, waste management and remediation activities",0
9091,2011,E01012045,2011 super output areas - lower layer,298,F Construction,0
9092,2011,E01012045,2011 super output areas - lower layer,298,G Wholesale and retail trade; repair of motor vehicles and motor cycles,0
9093,2011,E01012045,2011 super output areas - lower layer,298,H Transport and storage,0
9094,2011,E01012045,2011 super output areas - lower layer,298,I Accommodation and food service activities,0
9095,2011,E01012045,2011 super output areas - lower layer,298,J Information and communication,0
9096,2011,E01012045,2011 super output areas - lower layer,298,K Financial and insurance activities,0
9097,2011,E01012045,2011 super output areas - lower layer,298,L Real estate activities,0
9098,2011,E01012045,2011 super output areas - lower layer,298,"M Professional, scientific and technical activities",0
9099,2011,E01012045,2011 super output areas - lower layer,298,N Administrative and support service activities,0
9100,2011,E01012045,2011 super output areas - lower layer,298,O Public administration and defence; compulsory social security,0
9101,2011,E01012045,2011 super output areas - lower layer,298,P Education,0
9102,2011,E01012045,2011 super output areas - lower layer,298,Q Human health and social work activities,0
9103,2011,E01012045,2011 super output areas - lower layer,298,"R, S, T, U Other",0
9104,2011,E01012045,2011 super output areas - lower layer,298,All categories: Industry,0
9105,2011,E01012045,2011 super output areas - lower layer,298,"A Agriculture, forestry and fishing",0
9106,2011,E01012045,2011 super output areas - lower layer,298,B Mining and quarrying,0
9107,2011,E01012045,2011 super output areas - lower layer,298,C Manufacturing,0
9108,2011,E01012045,2011 super output areas - lower layer,298,"D Electricity, gas, steam and air conditioning supply ",0
9109,2011,E01012045,2011 super output areas - lower layer,298,"E Water supply; sewerage, waste management and remediation activities",0
9110,2011,E01012045,2011 super output areas - lower layer,298,F Construction,0
9111,2011,E01012045,2011 super output areas - lower layer,298,G Wholesale and retail trade; repair of motor vehicles and motor cycles,0
9112,2011,E01012045,2011 super output areas - lower layer,298,H Transport and storage,0
9113,2011,E01012045,2011 super output areas - lower layer,298,I Accommodation and food service activities,0
9114,2011,E01012045,2011 super output areas - lower layer,298,J Information and communication,0
9115,2011,E01012045,2011 super output areas - lower layer,298,K Financial and insurance activities,0
9116,2011,E01012045,2011 super output areas - lower layer,298,L Real estate activities,0
9117,2011,E01012045,2011 super output areas - lower layer,298,"M Professional, scientific and technical activities",0
9118,2011,E01012045,2011 super output areas - lower layer,298,N Administrative and support service activities,0
9119,2011,E01012045,2011 super output areas - lower layer,298,O Public administration and defence; compulsory social security,0
9120,2011,E01012045,2011 super output areas - lower layer,298,P Education,0
9121,2011,E01012045,2011 super output areas - lower layer,298,Q Human health and social work activities,0
9122,2011,E01012045,2011 super output areas - lower layer,298,"R, S, T, U Other",0
9123,2011,E01012045,2011 super output areas - lower layer,298,All categories: Industry,0
9124,2011,E01012045,2011 super output areas - lower layer,298,"A Agriculture, forestry and fishing",0
9125,2011,E01012045,2011 super output areas - lower layer,298,B Mining and quarrying,0
9126,2011,E01012045,2011 super output areas - lower layer,298,C Manufacturing,0
9127,2011,E01012045,2011 super output areas - lower layer,298,"D Electricity, gas, steam and air conditioning supply ",0
9128,2011,E01012045,2011 super output areas - lower layer,298,"E Water supply; sewerage, waste management and remediation activities",0
9129,2011,E01012045,2011 super output areas - lower layer,298,F Construction,0
9130,2011,E01012045,2011 super output areas - lower layer,298,G Wholesale and retail trade; repair of motor vehicles and motor cycles,0
9131,2011,E01012045,2011 super output areas - lower layer,298,H Transport and storage,0
9132,2011,E01012045,2011 super output areas - lower layer,298,I Accommodation and food service activities,0
9133,2011,E01012045,2011 super output areas - lower layer,298,J Information and communication,0
9134,2011,E01012045,2011 super output areas - lower layer,298,K Financial and insurance activities,0
9135,2011,E01012045,2011 super output areas - lower layer,298,L Real estate activities,0
9136,2011,E01012045,2011 super output areas - lower layer,298,"M Professional, scientific and technical activities",0
9137,2011,E01012045,2011 super output areas - lower layer,298,N Administrative and support service activities,0
9138,2011,E01012045,2011 super output areas - lower layer,298,O Public administration and defence; compulsory social security,0
9139,2011,E01012045,2011 super output areas - lower layer,298,P Education,0
9140,2011,E01012045,2011 super output areas - lower layer,298,Q Human health and social work activities,0
9141,2011,E01012045,2011 super output areas - lower layer,298,"R, S, T, U Other",0
9142,2011,E01012045,2011 super output areas - lower layer,298,All categories: Industry,0
9143,2011,E01012045,2011 super output areas - lower layer,298,"A Agriculture, forestry and fishing",0
9144,2011,E01012045,2011 super output areas - lower layer,298,B Mining and quarrying,0
9145,2011,E01012045,2011 super output areas - lower layer,298,C Manufacturing,0
9146,2011,E01012045,2011 super output areas - lower layer,298,"D Electricity, gas, steam and air conditioning supply ",0
9147,2011,E01012045,2011 super output areas - lower layer,298,"E Water supply; sewerage, waste management and remediation activities",0
9148,2011,E01012045,2011 super output areas - lower layer,298,F Construction,0
9149,2011,E01012045,2011 super output areas - lower layer,298,G Wholesale and retail trade; repair of motor vehicles and motor cycles,0
9150,2011,E01012045,2011 super output areas - lower layer,298,H Transport and storage,0
9151,2011,E01012045,2011 super output areas - lower layer,298,I Accommodation and food service activities,0
9152,2011,E01012045,2011 super output areas - lower layer,298,J Information and communication,0
9153,2011,E01012045,2011 super output areas - lower layer,298,K Financial and insurance activities,0
9154,2011,E01012045,2011 super output areas - lower layer,298,L Real estate activities,0
9155,2011,E01012045,2011 super output areas - lower layer,298,"M Professional, scientific and technical activities",0
9156,2011,E01012045,2011 super output areas - lower layer,298,N Administrative and support service activities,0
9157,2011,E01012045,2011 super output areas - lower layer,298,O Public administration and defence; compulsory social security,0
9158,2011,E01012045,2011 super output areas - lower layer,298,P Education,0
9159,2011,E01012045,2011 super output areas - lower layer,298,Q Human health and social work activities,0
9160,2011,E01012045,2011 super output areas - lower layer,298,"R, S, T, U Other",0
9161,2011,E01012045,2011 super output areas - lower layer,298,All categories: Industry,0
9162,2011,E01012045,2011 super output areas - lower layer,298,"A Agriculture, forestry and fishing",0
9163,2011,E01012045,2011 super output areas - lower layer,298,B Mining and quarrying,0
9164,2011,E01012045,2011 super output areas - lower layer,298,C Manufacturing,0
9165,2011,E01012045,2011 super output areas - lower layer,298,"D Electricity, gas, steam and air conditioning supply ",0
9166,2011,E01012045,2011 super output areas - lower layer,298,"E Water supply; sewerage, waste management and remediation activities",0
9167,2011,E01012045,2011 super output areas - lower layer,298,F Construction,0
9168,2011,E01012045,2011 super output areas - lower layer,298,G Wholesale and retail trade; repair of motor vehicles and motor cycles,0
9169,2011,E01012045,2011 super output areas - lower layer,298,H Transport and storage,0
9170,2011,E01012045,2011 super output areas - lower layer,298,I Accommodation and food service activities,0
9171,2011,E01012045,2011 super output areas - lower layer,298,J Information and communication,0
9172,2011,E01012045,2011 super output areas - lower layer,298,K Financial and insurance activities,0
9173,2011,E01012045,2011 super output areas - lower layer,298,L Real estate activities,0
9174,2011,E01012045,2011 super output areas - lower layer,298,"M Professional, scientific and technical activities",0
9175,2011,E01012045,2011 super output areas - lower layer,298,N Administrative and support service activities,0
9176,2011,E01012045,2011 super output areas - lower layer,298,O Public administration and defence; compulsory social security,0
9177,2011,E01012045,2011 super output areas - lower layer,298,P Education,0
9178,2011,E01012045,2011 super output areas - lower layer,298,Q Human health and social work activities,0
9179,2011,E01012045,2011 super output areas - lower layer,298,"R, S, T, U Other",0
9180,2011,E01012045,2011 super output areas - lower layer,298,All categories: Industry,0
9181,2011,E01012045,2011 super output areas - lower layer,298,"A Agriculture, forestry and fishing",0
9182,2011,E01012045,2011 super output areas - lower layer,298,B Mining and quarrying,0
9183,2011,E01012045,2011 super output areas - lower layer,298,C Manufacturing,0
9184,2011,E01012045,2011 super output areas - lower layer,298,"D Electricity, gas, steam and air conditioning supply ",0
9185,2011,E01012045,2011 super output areas - lower layer,298,"E Water supply; sewerage, waste management and remediation activities",0
9186,2011,E01012045,2011 super output areas - lower layer,298,F Construction,0
9187,2011,E01012045,2011 super output areas - lower layer,298,G Wholesale and retail trade; repair of motor vehicles and motor cycles,0
9188,2011,E01012045,2011 super output areas - lower layer,298,H Transport and storage,0
9189,2011,E01012045,2011 super output areas - lower layer,298,I Accommodation and food service activities,0
9190,2011,E01012045,2011 super output areas - lower layer,298,J Information and communication,0
9191,2011,E01012045,2011 super output areas - lower layer,298,K Financial and insurance activities,0
9192,2011,E01012045,2011 super output areas - lower layer,298,L Real estate activities,0
9193,2011,E01012045,2011 super output areas - lower layer,298,"M Professional, scientific and technical activities",0
9194,2011,E01012045,2011 super output areas - lower layer,298,N Administrative and support service activities,0
9195,2011,E01012045,2011 super output areas - lower layer,298,O Public administration and defence; compulsory social security,0
9196,2011,E01012045,2011 super output areas - lower layer,298,P Education,0
9197,2011,E01012045,2011 super output areas - lower layer,298,Q Human health and social work activities,0
9198,2011,E01012045,2011 super output areas - lower layer,298,"R, S, T, U Other",0
9199,2011,E01012045,2011 super output areas - lower layer,298,All categories: Industry,0
9200,2011,E01012045,2011 super output areas - lower layer,298,"A Agriculture, forestry and fishing",0
9201,2011,E01012045,2011 super output areas - lower layer,298,B Mining and quarrying,0
9202,2011,E01012045,2011 super output areas - lower layer,298,C Manufacturing,0
9203,2011,E01012045,2011 super output areas - lower layer,298,"D Electricity, gas, steam and air conditioning supply ",0
9204,2011,E01012045,2011 super output areas - lower layer,298,"E Water supply; sewerage, waste management and remediation activities",0
9205,2011,E01012045,2011 super output areas - lower layer,298,F Construction,0
9206,2011,E01012045,2011 super output areas - lower layer,298,G Wholesale and retail trade; repair of motor vehicles and motor cycles,0
9207,2011,E01012045,2011 super output areas - lower layer,298,H Transport and storage,0
9208,2011,E01012045,2011 super output areas - lower layer,298,I Accommodation and food service activities,0
9209,2011,E01012045,2011 super output areas - lower layer,298,J Information and communication,0
9210,2011,E01012045,2011 super output areas - lower layer,298,K Financial and insurance activities,0
9211,2011,E01012045,2011 super output areas - lower layer,298,L Real estate activities,0
9212,2011,E01012045,2011 super output areas - lower layer,298,"M Professional, scientific and technical activities",0
9213,2011,E01012045,2011 super output areas - lower layer,298,N Administrative and support service activities,0
9214,2011,E01012045,2011 super output areas - lower layer,298,O Public administration and defence; compulsory social security,0
9215,2011,E01012045,2011 super output areas - lower layer,298,P Education,0
9216,2011,E01012045,2011 super output areas - lower layer,298,Q Human health and social work activities,0
9217,2011,E01012045,2011 super output areas - lower layer,298,"R, S, T, U Other",0
9218,2011,E01012045,2011 super output areas - lower layer,298,All categories: Industry,0
9219,2011,E01012045,2011 super output areas - lower layer,298,"A Agriculture, forestry and fishing",0
9220,2011,E01012045,2011 super output areas - lower layer,298,B Mining and quarrying,0
9221,2011,E01012045,2011 super output areas - lower layer,298,C Manufacturing,0
9222,2011,E01012045,2011 super output areas - lower layer,298,"D Electricity, gas, steam and air conditioning supply ",0
9223,2011,E01012045,2011 super output areas - lower layer,298,"E Water supply; sewerage, waste management and remediation activities",0
9224,2011,E01012045,2011 super output areas - lower layer,298,F Construction,0
9225,2011,E01012045,2011 super output areas - lower layer,298,G Wholesale and retail trade; repair of motor vehicles and motor cycles,0
9226,2011,E01012045,2011 super output areas - lower layer,298,H Transport and storage,0
9227,2011,E01012045,2011 super output areas - lower layer,298,I Accommodation and food service activities,0
9228,2011,E01012045,2011 super output areas - lower layer,298,J Information and communication,0
9229,2011,E01012045,2011 super output areas - lower layer,298,K Financial and insurance activities,0
9230,2011,E01012045,2011 super output areas - lower layer,298,L Real estate activities,0
9231,2011,E01012045,2011 super output areas - lower layer,298,"M Professional, scientific and technical activities",0
9232,2011,E01012045,2011 super output areas - lower layer,298,N Administrative and support service activities,0
9233,2011,E01012045,2011 super output areas - lower layer,298,O Public administration and defence; compulsory social security,0
9234,2011,E01012045,2011 super output areas - lower layer,298,P Education,0
9235,2011,E01012045,2011 super output areas - lower layer,298,Q Human health and social work activities,0
9236,2011,E01012045,2011 super output areas - lower layer,298,"R, S, T, U Other",0
9237,2011,E01012045,2011 super output areas - lower layer,298,All categories: Industry,0
9238,2011,E01012045,2011 super output areas - lower layer,298,"A Agriculture, forestry and fishing",0
9239,2011,E01012045,2011 super output areas - lower layer,298,B Mining and quarrying,0
9240,2011,E01012045,2011 super output areas - lower layer,298,C Manufacturing,0
9241,2011,E01012045,2011 super output areas - lower layer,298,"D Electricity, gas, steam and air conditioning supply ",0
9242,2011,E01012045,2011 super output areas - lower layer,298,"E Water supply; sewerage, waste management and remediation activities",0
9243,2011,E01012045,2011 super output areas - lower layer,298,F Construction,0
9244,2011,E01012045,2011 super output areas - lower layer,298,G Wholesale and retail trade; repair of motor vehicles and motor cycles,0
9245,2011,E01012045,2011 super output areas - lower layer,298,H Transport and storage,0
9246,2011,E01012045,2011 super output areas - lower layer,298,I Accommodation and food service activities,0
9247,2011,E01012045,2011 super output areas - lower layer,298,J Information and communication,0
9248,2011,E01012045,2011 super output areas - lower layer,298,K Financial and insurance activities,0
9249,2011,E01012045,2011 super output areas - lower layer,298,L Real estate activities,0
9250,2011,E01012045,2011 super output areas - lower layer,298,"M Professional, scientific and technical activities",0
9251,2011,E01012045,2011 super output areas - lower layer,298,N Administrative and support service activities,0
9252,2011,E01012045,2011 super output areas - lower layer,298,O Public administration and defence; compulsory social security,0
9253,2011,E01012045,2011 super output areas - lower layer,298,P Education,0
9254,2011,E01012045,2011 super output areas - lower layer,298,Q Human health and social work activities,0
9255,2011,E01012045,2011 super output areas - lower layer,298,"R, S, T, U Other",0
9256,2011,E01012045,2011 super output areas - lower layer,298,All categories: Industry,0
9257,2011,E01012045,2011 super output areas - lower layer,298,"A Agriculture, forestry and fishing",0
9258,2011,E01012045,2011 super output areas - lower layer,298,B Mining and quarrying,0
